experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	hello	0.945	chatMessage	S	
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	hi	0.6409999999999999	chatMessage	S	
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	any fish with 3 whiskers or 3 whisers with the whisker/barb on the lip is a zorb	29.392	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	ok thanks. did yiou notice anything else?	8.775	chatMessage	F	?
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	no, in simpler terms any fish with 3 whiskers is a zorb	49.6	chatMessage	F	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	0	thnks	2.346	chatMessage	F	A
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	6	birds with tails	birds_tails	1	any bird with a tail is a morseth	8.927999999999999	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	2	thanks.	123.801	chatMessage	F	A
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	2	any flower with needles is a kwep, also any flower with purple petals is also a kwep	29.904	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	2	purple petals only 	2.799	chatMessage	I	I
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	2	so all flowers with needles, and all flowers with purple petals only	12.273	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	2	ok thanks!	2.428	chatMessage	F	A
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	all bugs with a purple body are luzaks, purple body only	11.263	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	not purple legs	2.765	chatMessage	I	G
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	purple head, wings or antenna	4.863	chatMessage	I	G
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	purple body only 	3.103	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	"any flower with an orange stem or vase"""""	18.784000000000002	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	explorer	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	orange only 	2.6719999999999997	chatMessage	I	Q
mp-game-6	pilot	2567-fb408d76-ca14-47ee-9948-4106e3a70b40	1550000000000.0	student	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	thanks	2.081	chatMessage	F	A
