experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	Hello, the creature we have to identify is the Oller	16.865	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	Ok great.  Tell me what you know.  :)	6.45	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	The main two aspects by which we can distinguish them are: Orange wing and a tail	33.5	chatMessage	I	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	The Oller always has an orange wing	10.085	chatMessage	I	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	Ok got it.  Sounds easy enough.  	6.546	chatMessage	F	C
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	And it always has a tail	4.878	chatMessage	F	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	Anything specific about the tail?	4.515	chatMessage	F	?
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	But a creature with an orange wing and a tail isn't necessarily an oller 	32.013000000000005	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	No the tail can be any color	4.775	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	ok	0.856	chatMessage	F	C
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	So to summarize, the oller always has a yellow wing and a tail	11.925	chatMessage	F	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	oh wait... i thought you said orange wing	4.761	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	orange, nevermind sorry!	4.126	chatMessage	F	O
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	Orange	1.3940000000000001	chatMessage	F	O
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	ok got it.  	3.688	chatMessage	F	A
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	ok any question?	12.4	chatMessage	F	?
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	no, i don't believe so	5.644	chatMessage	F	A
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	0	ok best of luck!	3.0610000000000004	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	0	same.  	1.2990000000000002	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	This one is tougher, the main attribute of the species is whisker. Every Luzak has whiskers. Unfortunately, that's their main attribute that I could distinguish	47.287	chatMessage	I	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	Great job last time.  What do we have now...	9.79	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	thanks	8.058	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	shoot, can you say that again... it scrolled up too fast	9.907	chatMessage	M	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	Every Luzak has whiskers	8.402000000000001	chatMessage	F	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	all i saw is they have whiskers	3.903	chatMessage	F	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	any specific colors at all?	4.44	chatMessage	F	?
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	colors or patterns doesn't seem to be a distinguishing feature	18.784000000000002	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	ok, so we are just looking for whiskers then?	6.336	chatMessage	F	?
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	yea that's the best we can do 	6.098	chatMessage	M	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	1	ok lets do it. :) See you on the other side. 	14.439	chatMessage	M	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	weird, it must have bugged out, it says i didnt select anything on round 2	16.567999999999998	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	Oh man.  That stinks.  I can see why that last one was difficult to describe or determine what defined them. 	19.048	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	anyways, the species almost always has full leaves and orange fruits	32.467	chatMessage	I	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	that's all lol	2.9789999999999996	chatMessage	M	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	good luck!	13.501	chatMessage	S	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	What are we looking for this time around?	5.051	chatMessage	M	?
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	oh wait... it must have glitched again	5.475	chatMessage	M	
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	it's a plant	1.946	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	ok, a plant. 	2.8489999999999998	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	full bloomed leaves and orange fruits	9.925	chatMessage	F	G
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	most of the time :)	4.808	chatMessage	F	Q
mp-game-6	pilot	3647-b5ca5d33-f130-48c2-aa77-0644809027ef	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	2	are the plants themselves a certain color	8.062000000000001	chatMessage	F	?
