experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	Hi there 	3.158	chatMessage	S	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	hello ?	1.2890000000000001	chatMessage	S	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	Hi	0.9229999999999999	chatMessage	S	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	hey man, I'm really sorry... I was looking at those bugs for over 5 minutes trying to figure out the differences and I just don't see how that works...	55.316	chatMessage	S	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	it didn't make sense to me at all...	5.997000000000001	chatMessage	S	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	okay, did you have any sort of hunches? like what were some things you thought may have been patterns?	24.119	chatMessage	F	?
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	or there was really nothing you noticed?	6.62	chatMessage	F	?
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	no - nothing - I counted the legs thinking it has to be odd number but no. I looked at the colors but there was no pattern I could point out... wings or no wings, it didn't matter...	56.68600000000001	chatMessage	F	O
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	oh, okay	1.4180000000000001	chatMessage	F	A
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	well lets just continue and maybe well get lucky	14.517999999999999	chatMessage	M	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	sorry m8... ;(	4.864	chatMessage	M	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	no worries they could just be messing with us lol	7.556	chatMessage	M	
mp-game-6	pilot	3512-9958eeb0-bc76-436b-a94f-15e30b9ef1be	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	I hope they dont :) things like that drive me nuts ! ;) lol	16.791	chatMessage	M	
