experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	quantifier_present	numerics_present	every	numerous	no	each	some	neither	many	lot of	number of	lots of	not much	whole	a large number of	a lot of	plenty of	either	few	none	most	all	several	not many	little	small number of	half	much	any	five	2	seven	7	12	six	1.	120	25	four	3	/	eight	90	10	75	2.	95	1/2	1h	34	15	9	6	2/3	100	9/10	flower:4	85	three	1	(	twelve	one	26	0	4	5	)	two	20
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Hello! Are you ready for me to try and explain what makes an oller an oller?	16.843	chatMessage	M	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	student	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Yes.	1.315	chatMessage	M	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	ok, cool - ther are only two aspects to look for, nothing else matters: the stem is purple, and the stem has thorns	29.881	chatMessage	I	False	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Everything else can be different	6.8020000000000005	chatMessage	I	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	student	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Okay. I understand.	4.487	chatMessage	F	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Great!	1.9409999999999998	chatMessage	C	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	student	18	flowers with purple stem and thorns	flowers_purple_stems_thorns	0	Thanks!	2.036	chatMessage	C	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	8	trees with purple berries	trees_purple_berries	1	"Hi again - before we start on the morseth"" round, I saw in the last round you only chose one of the items to match the ""oller"" description. Did you know that there were many more ollers than just one?"""	70.12	chatMessage	S	True	True	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	explorer	8	trees with purple berries	trees_purple_berries	1	Just so you know for this round :)	4.863	chatMessage	S	False	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
mp-game-6	pilot	2406-beb9c090-8f9e-4587-a093-e925ea72524d	1547850000000.0	student	8	trees with purple berries	trees_purple_berries	1	Okay.	3.242	chatMessage		False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
