experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695118522	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"hey"	1.526	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695126030	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Hello! "	33.282	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695127902	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"i am student"	1.554	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695131707	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"i learn you teahc?"	3.139	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695152797	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Yes, I'm going to try to help you figure out which creatures are zorbs."	17.103	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695165194	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"ok so we want to find zorbs got it"	3.823	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695170997	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"pesky zorbs"	2.087	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695191636	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"I looked a fair bit, the only big similarity I saw was that every creature with an orange center in the bloom was a zorb. "	32.305	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695195330	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"how can I identify zorbs?"	14.684	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695203479	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"ok"	0.575	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695208569	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"But not all zorbs had orange centers to their blooms. I believe I saw two without."	16.146	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695214173	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"not sure what bloom is but orange center seems easy"	9.37	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695217784	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"oh dear"	2.318	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695221982	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"The part that looks like a flower"	4.387	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695226451	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"ok"	0.512	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695229949	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"The circle in the middle of that"	4.398	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695234962	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"how do i identify the ones without the orange center"	7.361	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695271148	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Unfortunately I saw no similar features other than they both had swirly bits."	27.45	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695284060	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Like vines coming out from them"	5.185	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695293863	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"ok, well we will have five rounds lets give it a shot"	7.168	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695304877	student	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"not having seen the monster screen, this first one will be a bit new to me"	9.099	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695338588	explorer	34	"flowers with (purple stems and white petals) or orange centers"	flowers_purple_stems_white_petals_or_orange_centers	0	"Sounds good to me! But yeah, look for ones with orange centers in a flower looking bit. Then two without that have swirly vines :) "	35.613	chatMessage
mp-game-6	pilot	6463-b02ef099-317a-41fc-b79b-d1f0d6dcd467	1548695607293	student	24	"trees with purple berries or white trunks"	trees_purple_berries_or_white_trunks	1	"got it lets do this"	263.33	chatMessage
