experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834081444	explorer	5	"bugs without wings"	bugs_without_wings	0	"The moreseth looks kind of like a butterfly"	19.437	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834094781	student	5	"bugs without wings"	bugs_without_wings	0	"Okay. So anything with butterfly wings?"	8.951	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834112001	explorer	5	"bugs without wings"	bugs_without_wings	0	"No. others will have wings too. "	12.895	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834134148	student	5	"bugs without wings"	bugs_without_wings	0	"Okay. So pick the more butterfly looking things?"	19.233	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834140784	explorer	5	"bugs without wings"	bugs_without_wings	0	"yes"	2.305	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834150556	student	5	"bugs without wings"	bugs_without_wings	0	"Any other attributes you noticed? :)"	7.528	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834157893	explorer	5	"bugs without wings"	bugs_without_wings	0	"nope"	2.42	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834167404	student	5	"bugs without wings"	bugs_without_wings	0	"Okidoky, I'll take a shot at it. Thanks :)"	7.607	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834374241	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	1	"Anything with spikes is a zorb"	12.986	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834374338	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	1	"I think we missed the mark with the butterflies last time."	9.943	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834403778	student	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	1	"Alright. Anything else you noticed? Any other appendages? "	22.56	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834445733	explorer	35	"flowers with (thorns and purple petals) or orange stems"	flowers_thorns_purple_petals_or_orange_stems	1	"no. just spikes, about six"	18.634	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834613853	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"if it has whiskers, its a luzak"	7.278	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834629726	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"Anything else? Tails? Wings? Petals? The last one was very confusing."	11.415	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834646018	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"the last one was easy, im surprised you struggled"	10.497	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834651648	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"thats all"	3.499	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834673335	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"In the first one, when you said they were all butterflies, was there a misunderstanding there?"	12.839	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834689094	explorer	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"lets focus on this one. "	7.705	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834708613	student	45	"fish with (white stripes or purple bodies) and whiskers"	fish_white_stripes_or_purple_bodies_whiskers	2	"Ahhhs. I see what's going on here. Okay. I'll do my best with the vagueness I'm given! Yosh!"	16.047	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834866174	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"the full trees are the creature"	11.066	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834872684	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Alrighty 'partner', let's do this."	13.181	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834886962	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Uh huh. Anything else?"	3.335	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834888635	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Colors?"	1.111	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834893529	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Trees with legs?"	2.608	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834896225	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Antlers?"	1.368	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834921442	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"Any more suspicious quips about my performance? :P"	11.656	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834922881	explorer	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"the colors vary. You wont get all of them right, but most of the full trees are the creature. Not all of them though so don't get frustrated"	30.688	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547834945626	student	25	"trees with white leaves or orange berries"	trees_white_leaves_or_orange_berries	3	"It's all good. Aim for full trees with whiskers and a tail. Got it."	13.72	chatMessage
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1547835102398	student	15	"birds with orange wings and tails"	birds_orange_wings_tails	4	"You're killing me, Smalls."	3.911	chatMessage
