experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846004299	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	"Oller's have white heads and purple feet."	9.223	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846020390	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	"They must have both to be a oller"	7.186	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846048616	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	"it doesn't matter if it has wings or tentacles, it MUST have a white head and purple feet"	24.416	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846082024	student	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	"Okay, thank you. Anything else?"	8.007	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846093753	explorer	12	"bugs with purple legs and white heads"	bugs_purple_legs_white_heads	0	"That's it!"	7.967	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846395417	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"Zorbs have leaves and berries on them"	11.786	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846408493	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"but the leaves have to be white, not colored."	12.268	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846422293	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"if the leaves are colored, it is not a zorb."	11.377	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846443707	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"make sure they have leaves and little circle berries and the leaves are white"	14.879	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846460185	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"What about the berries? Any color?"	30.82	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846479983	explorer	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"the berries and trunks can be whatever color. as long as it has leaves and they are white"	16.789	chatMessage
mp-game-6	pilot	8308-baa7f050-9990-456d-a630-d3b0f9077966	1547846494552	student	32	"Tree with (orange berries and purple trunks) or white leaves"	trees_orange_berries_purple_trunks_or_white_leaves	1	"Okay, thanks!"	9.082	chatMessage
