experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697588704	explorer	9	"trees without leaves"	trees_without_leaves	0	"hi there!"	1.335	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697597236	student	9	"trees without leaves"	trees_without_leaves	0	"Hi  !"	5.11	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697603984	explorer	9	"trees without leaves"	trees_without_leaves	0	"the morseth(s) are the younger trees that have yet to bloom "	11.169	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697616334	explorer	9	"trees without leaves"	trees_without_leaves	0	"they have little buds on the branches, but no leaves"	10.257	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697631896	explorer	9	"trees without leaves"	trees_without_leaves	0	"trees that have leaves and buds are NOT morseths, they are something else entirely"	12.71	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697645455	explorer	9	"trees without leaves"	trees_without_leaves	0	"they are only the trees that have unbloomed leaves"	11.655	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697833153	student	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"Can they be morthsis more than once .. is a yearly thing or just 1 time "	167.96	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697850247	explorer	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"Hi again!"	1.991	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697855302	student	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"hi"	2.255	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697867439	explorer	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"The oiler has a purple center and can have orange or purple leaves"	16.831	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697877720	explorer	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"But it also has a colored stem, not a white stem"	7.902	chatMessage
mp-game-6	pilot	0792-54be2ff2-654c-4819-936c-bffe6af978ef	1548697913748	student	19	"flowers with orange petals and purple centers"	flowers_orange_petals_purple_centers	1	"sounds pretty clear"	7.571	chatMessage
